zona_id,viirs,ndvi,mndwi
50-366,69.23095700320076,0.07473759846793329,-0.011642564342239684
50-367,79.12141076112404,0.10134479979754436,-0.02386095294792354
50-368,78.09229292825005,0.09572529990197565,-0.011787904232585444
50-369,68.16366953994289,0.10160418936150364,-0.01924842684762363
50-370,67.4127223734953,0.0930090475114112,-0.0209130164196698
50-371,66.31824295609086,0.0912761908865288,-0.016858154301679158
50-372,64.42940822400547,0.057372113264597444,-0.0092308169951199
50-373,55.1036313944195,0.090334731631389,-0.013288553064988
50-374,58.98258006188177,0.07182039120565906,-0.014757691751697371
50-375,56.37749988692148,0.12611967925315307,-0.02740660106557844
50-376,37.3959858470968,0.17040557016521704,-0.045826799915712466
50-377,36.28462395649183,0.12053269931994857,-0.028541317980238578
50-378,17.534413766115904,0.12610529251018243,-0.03314451476272089
50-379,34.06295892657065,0.15968325703965738,-0.04451872711849587
50-380,50.1083256549915,0.09489491198354762,-0.020399147689560995
50-381,47.31947361795525,0.0846480308889553,-0.0278701964189408
50-382,47.42775438955702,0.11795997027503471,-0.03650868785357942
50-383,22.333906232441265,0.17272836973245553,-0.04669707400193402
50-384,16.50349081559615,0.1612935282133641,-0.03642376393511693
50-385,17.457011064480152,0.19296931415136595,-0.049404635525117854
50-386,18.08100853684751,0.20723874520065827,-0.050256243386701524
50-387,32.13213933561967,0.1714352553161305,-0.04924248554065034
50-388,57.971545121164034,0.13526677282917737,-0.02907087972771142
50-389,57.744881357465474,0.11544993383478581,-0.022188044904198425
50-390,64.4929686046782,0.1916983157666515,-0.03657189442218907
50-391,65.65205341739878,0.14143877333126606,-0.014899873949815564
50-392,75.52718186885753,0.18072681854798256,-0.015118951441679839
50-393,78.2040520606103,0.1112040351515999,-0.009575361050597817
50-394,70.87734818382386,0.10526624432515391,-0.019008812921029707
50-395,57.24663391611935,0.10045375238466123,-0.012228297429459635
50-396,65.72892862047468,0.07389241590038542,-0.006990219218113652
50-397,46.77723575555361,0.14001975441131723,-0.01795984493431545
50-398,43.038130415587865,0.15363029869889186,-0.019866304534078293
50-399,34.66394427235175,0.16962368068423758,-0.0429250826218909
50-400,34.83995096724308,0.18209776373721243,-0.04648710568268708
50-401,40.00324201758528,0.19364103046543016,-0.04165506662656094
50-402,43.69436932361032,0.15614690057651706,-0.02991512814336288
50-403,50.00657149094802,0.162493584303255,-0.028501950435565634
50-404,56.15045162028137,0.12860750236636045,-0.02088993309446324
50-405,63.79094037439069,0.064086320677072,-0.008361351710743531
50-406,54.48979556139778,0.1068497878223757,-0.019172453584260767
50-407,65.06657933686908,0.06222730098078874,-0.0005522702917868319
50-408,63.44590093482354,0.08546640355790239,-0.013689902618551027
50-409,66.54000091552734,0.06345672479337651,-0.008406373290085941
50-410,60.66724680782704,0.10273334077736415,-0.008583112407236375
50-411,54.70995973127162,0.07407024135542169,-0.0037378182597684775
50-412,68.52534131305974,0.09859460290103195,-0.005359004805270522
50-413,73.29042680424416,0.11186718157164649,0.0030294191603905674
50-414,81.28594407317189,0.10856705811822961,0.002959641303006367
50-415,79.522752803486,0.10170550073277475,-0.018189026015745
50-416,82.19334439958844,0.12786437445247228,-0.030321023232415784
50-417,68.57887030160556,0.07033969388617331,-0.018552171974232787
50-418,48.89656899445249,0.13207096828281775,-0.029728162193454748
50-419,39.499339174633185,0.11730245768610362,-0.0351245933717817
50-420,29.244869228324504,0.17843250549290096,-0.04409426864918926
50-421,15.400510067062516,0.20179020238979375,-0.05101201239034028
50-422,35.54887363272653,0.10711582443107044,-0.02790882017012849
50-423,46.02008590698242,0.10088528375665036,-0.020975278223016505
50-424,58.67188716421322,0.0678727324980867,-0.016899699118291305
50-425,78.73079597890674,0.10224524083564257,-0.008096776507219546
50-426,66.43107173556372,0.09734409854848779,0.002243655447409497
50-427,56.86884371914082,0.13936565797586328,-0.013011859710335012
50-428,45.793476786590425,0.07785895637096779,-0.002582094068406605
50-429,44.18898655818058,0.09911766084942887,-0.01348063543934955
50-430,28.994606258362293,0.1349751977897041,-0.027841443504764536
50-431,17.200950527809095,0.1922048476996557,-0.04717876158360028
50-432,18.526379961266738,0.17302004145780212,-0.045307409979211094
50-433,33.552844729916806,0.11241200329380506,-0.023531697453270804
50-434,46.30323695450379,0.09015691241501758,-0.014911843755259058
50-435,47.22093562942616,0.12915768471635097,-0.018196079784321462
50-436,50.4177388388013,0.11284822232607793,-0.01293122479208544
50-437,56.99729417774775,0.09952092361658328,-0.0068856615202781135
50-438,57.29455308991719,0.07253788471966328,-0.0006607738404555684
50-439,53.61131182920585,0.12963094716150697,-0.024027330726759066
50-440,55.75172135062841,0.18101294473382168,-0.04044325620934876
50-441,48.83944171500605,0.10535264477613666,-0.016968091476231042
50-442,42.3858331418505,0.15118192177466142,-0.01808574912851115
50-443,39.75592688794406,0.18381972910877065,-0.02622919986203216
50-444,37.710968999845846,0.15912222309066504,-0.03334082183083723
50-445,33.35877159902625,0.20701932969764886,-0.05751786156903685
50-446,32.603771184653084,0.2134753563242717,-0.049283284919994945
50-447,35.5616508162909,0.1625191948019362,-0.03254499191009036
50-448,42.848954483191726,0.153557864037605,-0.02759670795518522
